cluster,scene,image,split
fire_c0456,fire_image0254,fire_image0254_0.png,train
fire_c0456,fire_image0254,fire_image0254_1.png,train
fire_c0456,fire_image0254,fire_image0254_2.png,train
fire_c0456,fire_image0254,fire_image0254_3.png,train
fire_c0456,fire_image0254,fire_image0254_4.png,train
fire_c0499,fire_image0255,fire_image0255_0.png,test
fire_c0499,fire_image0255,fire_image0255_1.png,test
fire_c0499,fire_image0255,fire_image0255_2.png,test
fire_c0499,fire_image0255,fire_image0255_3.png,test
fire_c0499,fire_image0255,fire_image0255_4.png,test
fire_c0494,fire_image0256,fire_image0256_0.png,train
fire_c0494,fire_image0256,fire_image0256_1.png,train
fire_c0494,fire_image0256,fire_image0256_2.png,train
fire_c0494,fire_image0256,fire_image0256_3.png,train
fire_c0494,fire_image0256,fire_image0256_4.png,train
fire_c0040,fire_image0257,fire_image0257_0.png,train
fire_c0040,fire_image0257,fire_image0257_1.png,train
fire_c0040,fire_image0257,fire_image0257_2.png,train
fire_c0040,fire_image0257,fire_image0257_3.png,train
fire_c0040,fire_image0257,fire_image0257_4.png,train
fire_c0105,fire_image0258,fire_image0258_0.png,train
fire_c0105,fire_image0258,fire_image0258_1.png,train
fire_c0105,fire_image0258,fire_image0258_2.png,train
fire_c0105,fire_image0258,fire_image0258_3.png,train
fire_c0105,fire_image0258,fire_image0258_4.png,train
fire_c0457,fire_image0259,fire_image0259_0.png,val
fire_c0457,fire_image0259,fire_image0259_1.png,val
fire_c0457,fire_image0259,fire_image0259_2.png,val
fire_c0457,fire_image0259,fire_image0259_3.png,val
fire_c0457,fire_image0259,fire_image0259_4.png,val
fire_c0309,fire_image0260,fire_image0260_0.png,train
fire_c0309,fire_image0260,fire_image0260_1.png,train
fire_c0309,fire_image0260,fire_image0260_2.png,train
fire_c0309,fire_image0260,fire_image0260_3.png,train
fire_c0309,fire_image0260,fire_image0260_4.png,train
fire_c0378,fire_image0261,fire_image0261_0.png,train
fire_c0378,fire_image0261,fire_image0261_1.png,train
fire_c0378,fire_image0261,fire_image0261_2.png,train
fire_c0378,fire_image0261,fire_image0261_3.png,train
fire_c0378,fire_image0261,fire_image0261_4.png,train
fire_c0000,fire_image0262,fire_image0262_0.png,train
fire_c0000,fire_image0262,fire_image0262_1.png,train
fire_c0000,fire_image0262,fire_image0262_2.png,train
fire_c0000,fire_image0262,fire_image0262_3.png,train
fire_c0000,fire_image0262,fire_image0262_4.png,train
fire_c0253,fire_image0263,fire_image0263_0.png,val
fire_c0253,fire_image0263,fire_image0263_1.png,val
fire_c0253,fire_image0263,fire_image0263_2.png,val
fire_c0253,fire_image0263,fire_image0263_3.png,val
fire_c0253,fire_image0263,fire_image0263_4.png,val
fire_c0382,fire_image0264,fire_image0264_0.png,val
fire_c0382,fire_image0264,fire_image0264_1.png,val
fire_c0382,fire_image0264,fire_image0264_2.png,val
fire_c0382,fire_image0264,fire_image0264_3.png,val
fire_c0382,fire_image0264,fire_image0264_4.png,val
fire_c0031,fire_image0265,fire_image0265_0.png,train
fire_c0031,fire_image0265,fire_image0265_1.png,train
fire_c0031,fire_image0265,fire_image0265_2.png,train
fire_c0031,fire_image0265,fire_image0265_3.png,train
fire_c0031,fire_image0265,fire_image0265_4.png,train
fire_c0139,fire_image0266,fire_image0266_0.png,train
fire_c0139,fire_image0266,fire_image0266_1.png,train
fire_c0139,fire_image0266,fire_image0266_2.png,train
fire_c0139,fire_image0266,fire_image0266_3.png,train
fire_c0139,fire_image0266,fire_image0266_4.png,train
fire_c0307,fire_image0267,fire_image0267_0.png,val
fire_c0307,fire_image0267,fire_image0267_1.png,val
fire_c0307,fire_image0267,fire_image0267_2.png,val
fire_c0307,fire_image0267,fire_image0267_3.png,val
fire_c0307,fire_image0267,fire_image0267_4.png,val
fire_c0480,fire_image0268,fire_image0268_0.png,val
fire_c0480,fire_image0268,fire_image0268_1.png,val
fire_c0480,fire_image0268,fire_image0268_2.png,val
fire_c0480,fire_image0268,fire_image0268_3.png,val
fire_c0480,fire_image0268,fire_image0268_4.png,val
fire_c0161,fire_image0269,fire_image0269_0.png,train
fire_c0161,fire_image0269,fire_image0269_1.png,train
fire_c0161,fire_image0269,fire_image0269_2.png,train
fire_c0161,fire_image0269,fire_image0269_3.png,train
fire_c0161,fire_image0269,fire_image0269_4.png,train
fire_c0412,fire_image0270,fire_image0270_0.png,val
fire_c0412,fire_image0270,fire_image0270_1.png,val
fire_c0412,fire_image0270,fire_image0270_2.png,val
fire_c0412,fire_image0270,fire_image0270_3.png,val
fire_c0412,fire_image0270,fire_image0270_4.png,val
fire_c0448,fire_image0271,fire_image0271_0.png,val
fire_c0448,fire_image0271,fire_image0271_1.png,val
fire_c0448,fire_image0271,fire_image0271_2.png,val
fire_c0448,fire_image0271,fire_image0271_3.png,val
fire_c0448,fire_image0271,fire_image0271_4.png,val
fire_c0442,fire_image0272,fire_image0272_0.png,val
fire_c0442,fire_image0272,fire_image0272_1.png,val
fire_c0442,fire_image0272,fire_image0272_2.png,val
fire_c0442,fire_image0272,fire_image0272_3.png,val
fire_c0442,fire_image0272,fire_image0272_4.png,val
fire_c0116,fire_image0273,fire_image0273_0.png,train
fire_c0116,fire_image0273,fire_image0273_1.png,train
fire_c0116,fire_image0273,fire_image0273_2.png,train
fire_c0116,fire_image0273,fire_image0273_3.png,train
fire_c0116,fire_image0273,fire_image0273_4.png,train
fire_c0440,fire_image0274,fire_image0274_0.png,test
fire_c0440,fire_image0274,fire_image0274_1.png,test
fire_c0440,fire_image0274,fire_image0274_2.png,test
fire_c0440,fire_image0274,fire_image0274_3.png,test
fire_c0440,fire_image0274,fire_image0274_4.png,test
fire_c0447,fire_image0275,fire_image0275_0.png,train
fire_c0447,fire_image0275,fire_image0275_1.png,train
fire_c0447,fire_image0275,fire_image0275_2.png,train
fire_c0447,fire_image0275,fire_image0275_3.png,train
fire_c0447,fire_image0275,fire_image0275_4.png,train
fire_c0478,fire_image0276,fire_image0276_0.png,test
fire_c0478,fire_image0276,fire_image0276_1.png,test
fire_c0478,fire_image0276,fire_image0276_2.png,test
fire_c0478,fire_image0276,fire_image0276_3.png,test
fire_c0478,fire_image0276,fire_image0276_4.png,test
fire_c0289,fire_image0277,fire_image0277_0.png,val
fire_c0289,fire_image0277,fire_image0277_1.png,val
fire_c0289,fire_image0277,fire_image0277_2.png,val
fire_c0289,fire_image0277,fire_image0277_3.png,val
fire_c0289,fire_image0277,fire_image0277_4.png,val
fire_c0514,fire_image0278,fire_image0278_0.png,test
fire_c0514,fire_image0278,fire_image0278_1.png,test
fire_c0514,fire_image0278,fire_image0278_2.png,test
fire_c0514,fire_image0278,fire_image0278_3.png,test
fire_c0514,fire_image0278,fire_image0278_4.png,test
fire_c0446,fire_image0279,fire_image0279_0.png,test
fire_c0446,fire_image0279,fire_image0279_1.png,test
fire_c0446,fire_image0279,fire_image0279_2.png,test
fire_c0446,fire_image0279,fire_image0279_3.png,test
fire_c0446,fire_image0279,fire_image0279_4.png,test
fire_c0218,fire_image0280,fire_image0280_0.png,val
fire_c0218,fire_image0280,fire_image0280_1.png,val
fire_c0218,fire_image0280,fire_image0280_2.png,val
fire_c0218,fire_image0280,fire_image0280_3.png,val
fire_c0218,fire_image0280,fire_image0280_4.png,val
fire_c0211,fire_image0281,fire_image0281_0.png,train
fire_c0211,fire_image0281,fire_image0281_1.png,train
fire_c0211,fire_image0281,fire_image0281_2.png,train
fire_c0211,fire_image0281,fire_image0281_3.png,train
fire_c0211,fire_image0281,fire_image0281_4.png,train
fire_c0413,fire_image0282,fire_image0282_0.png,test
fire_c0413,fire_image0282,fire_image0282_1.png,test
fire_c0413,fire_image0282,fire_image0282_2.png,test
fire_c0413,fire_image0282,fire_image0282_3.png,test
fire_c0413,fire_image0282,fire_image0282_4.png,test
fire_c0518,fire_image0283,fire_image0283_0.png,train
fire_c0518,fire_image0283,fire_image0283_1.png,train
fire_c0518,fire_image0283,fire_image0283_2.png,train
fire_c0518,fire_image0283,fire_image0283_3.png,train
fire_c0518,fire_image0283,fire_image0283_4.png,train
fire_c0420,fire_image0284,fire_image0284_0.png,train
fire_c0420,fire_image0284,fire_image0284_1.png,train
fire_c0420,fire_image0284,fire_image0284_2.png,train
fire_c0420,fire_image0284,fire_image0284_3.png,train
fire_c0420,fire_image0284,fire_image0284_4.png,train
fire_c0294,fire_image0285,fire_image0285_0.png,train
fire_c0294,fire_image0285,fire_image0285_1.png,train
fire_c0294,fire_image0285,fire_image0285_2.png,train
fire_c0294,fire_image0285,fire_image0285_3.png,train
fire_c0294,fire_image0285,fire_image0285_4.png,train
fire_c0495,fire_image0286,fire_image0286_0.png,val
fire_c0495,fire_image0286,fire_image0286_1.png,val
fire_c0495,fire_image0286,fire_image0286_2.png,val
fire_c0495,fire_image0286,fire_image0286_3.png,val
fire_c0495,fire_image0286,fire_image0286_4.png,val
fire_c0191,fire_image0287,fire_image0287_0.png,train
fire_c0191,fire_image0287,fire_image0287_1.png,train
fire_c0191,fire_image0287,fire_image0287_2.png,train
fire_c0191,fire_image0287,fire_image0287_3.png,train
fire_c0191,fire_image0287,fire_image0287_4.png,train
fire_c0390,fire_image0288,fire_image0288_0.png,train
fire_c0390,fire_image0288,fire_image0288_1.png,train
fire_c0390,fire_image0288,fire_image0288_2.png,train
fire_c0390,fire_image0288,fire_image0288_3.png,train
fire_c0390,fire_image0288,fire_image0288_4.png,train
fire_c0099,fire_image0289,fire_image0289_0.png,train
fire_c0099,fire_image0289,fire_image0289_1.png,train
fire_c0099,fire_image0289,fire_image0289_2.png,train
fire_c0099,fire_image0289,fire_image0289_3.png,train
fire_c0099,fire_image0289,fire_image0289_4.png,train
fire_c0266,fire_image0290,fire_image0290_0.png,test
fire_c0266,fire_image0290,fire_image0290_1.png,test
fire_c0266,fire_image0290,fire_image0290_2.png,test
fire_c0266,fire_image0290,fire_image0290_3.png,test
fire_c0266,fire_image0290,fire_image0290_4.png,test
fire_c0132,fire_image0291,fire_image0291_0.png,train
fire_c0132,fire_image0291,fire_image0291_1.png,train
fire_c0132,fire_image0291,fire_image0291_2.png,train
fire_c0132,fire_image0291,fire_image0291_3.png,train
fire_c0132,fire_image0291,fire_image0291_4.png,train
fire_c0370,fire_image0292,fire_image0292_0.png,val
fire_c0370,fire_image0292,fire_image0292_1.png,val
fire_c0370,fire_image0292,fire_image0292_2.png,val
fire_c0370,fire_image0292,fire_image0292_3.png,val
fire_c0370,fire_image0292,fire_image0292_4.png,val
fire_c0397,fire_image0293,fire_image0293_0.png,val
fire_c0397,fire_image0293,fire_image0293_1.png,val
fire_c0397,fire_image0293,fire_image0293_2.png,val
fire_c0397,fire_image0293,fire_image0293_3.png,val
fire_c0397,fire_image0293,fire_image0293_4.png,val
fire_c0121,fire_image0294,fire_image0294_0.png,train
fire_c0121,fire_image0294,fire_image0294_1.png,train
fire_c0121,fire_image0294,fire_image0294_2.png,train
fire_c0121,fire_image0294,fire_image0294_3.png,train
fire_c0121,fire_image0294,fire_image0294_4.png,train
fire_c0381,fire_image0295,fire_image0295_0.png,train
fire_c0381,fire_image0295,fire_image0295_1.png,train
fire_c0381,fire_image0295,fire_image0295_2.png,train
fire_c0381,fire_image0295,fire_image0295_3.png,train
fire_c0381,fire_image0295,fire_image0295_4.png,train
fire_c0311,fire_image0296,fire_image0296_0.png,test
fire_c0311,fire_image0296,fire_image0296_1.png,test
fire_c0311,fire_image0296,fire_image0296_2.png,test
fire_c0311,fire_image0296,fire_image0296_3.png,test
fire_c0311,fire_image0296,fire_image0296_4.png,test
fire_c0016,fire_image0297,fire_image0297_0.png,train
fire_c0016,fire_image0297,fire_image0297_1.png,train
fire_c0016,fire_image0297,fire_image0297_2.png,train
fire_c0016,fire_image0297,fire_image0297_3.png,train
fire_c0016,fire_image0297,fire_image0297_4.png,train
fire_c0026,fire_image0298,fire_image0298_0.png,train
fire_c0026,fire_image0298,fire_image0298_1.png,train
fire_c0026,fire_image0298,fire_image0298_2.png,train
fire_c0026,fire_image0298,fire_image0298_3.png,train
fire_c0026,fire_image0298,fire_image0298_4.png,train
fire_c0163,fire_image0299,fire_image0299_0.png,train
fire_c0163,fire_image0299,fire_image0299_1.png,train
fire_c0163,fire_image0299,fire_image0299_2.png,train
fire_c0163,fire_image0299,fire_image0299_3.png,train
fire_c0163,fire_image0299,fire_image0299_4.png,train
fire_c0348,fire_image0300,fire_image0300_0.png,train
fire_c0348,fire_image0300,fire_image0300_1.png,train
fire_c0348,fire_image0300,fire_image0300_2.png,train
fire_c0348,fire_image0300,fire_image0300_3.png,train
fire_c0348,fire_image0300,fire_image0300_4.png,train
fire_c0477,fire_image0301,fire_image0301_0.png,val
fire_c0477,fire_image0301,fire_image0301_1.png,val
fire_c0477,fire_image0301,fire_image0301_2.png,val
fire_c0477,fire_image0301,fire_image0301_3.png,val
fire_c0477,fire_image0301,fire_image0301_4.png,val
fire_c0195,fire_image0302,fire_image0302_0.png,train
fire_c0195,fire_image0302,fire_image0302_1.png,train
fire_c0195,fire_image0302,fire_image0302_2.png,train
fire_c0195,fire_image0302,fire_image0302_3.png,train
fire_c0195,fire_image0302,fire_image0302_4.png,train
fire_c0441,fire_image0303,fire_image0303_0.png,train
fire_c0441,fire_image0303,fire_image0303_1.png,train
fire_c0441,fire_image0303,fire_image0303_2.png,train
fire_c0441,fire_image0303,fire_image0303_3.png,train
fire_c0441,fire_image0303,fire_image0303_4.png,train
fire_c0401,fire_image0304,fire_image0304_0.png,test
fire_c0401,fire_image0304,fire_image0304_1.png,test
fire_c0401,fire_image0304,fire_image0304_2.png,test
fire_c0401,fire_image0304,fire_image0304_3.png,test
fire_c0401,fire_image0304,fire_image0304_4.png,test
fire_c0281,fire_image0305,fire_image0305_0.png,test
fire_c0281,fire_image0305,fire_image0305_1.png,test
fire_c0281,fire_image0305,fire_image0305_2.png,test
fire_c0281,fire_image0305,fire_image0305_3.png,test
fire_c0281,fire_image0305,fire_image0305_4.png,test
fire_c0119,fire_image0306,fire_image0306_0.png,train
fire_c0119,fire_image0306,fire_image0306_1.png,train
fire_c0119,fire_image0306,fire_image0306_2.png,train
fire_c0119,fire_image0306,fire_image0306_3.png,train
fire_c0119,fire_image0306,fire_image0306_4.png,train
fire_c0321,fire_image0307,fire_image0307_0.png,train
fire_c0321,fire_image0307,fire_image0307_1.png,train
fire_c0321,fire_image0307,fire_image0307_2.png,train
fire_c0321,fire_image0307,fire_image0307_3.png,train
fire_c0321,fire_image0307,fire_image0307_4.png,train
fire_c0107,fire_image0308,fire_image0308_0.png,train
fire_c0107,fire_image0308,fire_image0308_1.png,train
fire_c0107,fire_image0308,fire_image0308_2.png,train
fire_c0107,fire_image0308,fire_image0308_3.png,train
fire_c0107,fire_image0308,fire_image0308_4.png,train
fire_c0458,fire_image0309,fire_image0309_0.png,test
fire_c0458,fire_image0309,fire_image0309_1.png,test
fire_c0458,fire_image0309,fire_image0309_2.png,test
fire_c0458,fire_image0309,fire_image0309_3.png,test
fire_c0458,fire_image0309,fire_image0309_4.png,test
fire_c0231,fire_image0310,fire_image0310_0.png,test
fire_c0231,fire_image0310,fire_image0310_1.png,test
fire_c0231,fire_image0310,fire_image0310_2.png,test
fire_c0231,fire_image0310,fire_image0310_3.png,test
fire_c0231,fire_image0310,fire_image0310_4.png,test
fire_c0316,fire_image0311,fire_image0311_0.png,val
fire_c0316,fire_image0311,fire_image0311_1.png,val
fire_c0316,fire_image0311,fire_image0311_2.png,val
fire_c0316,fire_image0311,fire_image0311_3.png,val
fire_c0316,fire_image0311,fire_image0311_4.png,val
fire_c0208,fire_image0312,fire_image0312_0.png,train
fire_c0208,fire_image0312,fire_image0312_1.png,train
fire_c0208,fire_image0312,fire_image0312_2.png,train
fire_c0208,fire_image0312,fire_image0312_3.png,train
fire_c0208,fire_image0312,fire_image0312_4.png,train
fire_c0106,fire_image0313,fire_image0313_0.png,train
fire_c0106,fire_image0313,fire_image0313_1.png,train
fire_c0106,fire_image0313,fire_image0313_2.png,train
fire_c0106,fire_image0313,fire_image0313_3.png,train
fire_c0106,fire_image0313,fire_image0313_4.png,train
fire_c0482,fire_image0314,fire_image0314_0.png,train
fire_c0482,fire_image0314,fire_image0314_1.png,train
fire_c0482,fire_image0314,fire_image0314_2.png,train
fire_c0482,fire_image0314,fire_image0314_3.png,train
fire_c0482,fire_image0314,fire_image0314_4.png,train
fire_c0468,fire_image0315,fire_image0315_0.png,val
fire_c0468,fire_image0315,fire_image0315_1.png,val
fire_c0468,fire_image0315,fire_image0315_2.png,val
fire_c0468,fire_image0315,fire_image0315_3.png,val
fire_c0468,fire_image0315,fire_image0315_4.png,val
fire_c0039,fire_image0316,fire_image0316_0.png,train
fire_c0039,fire_image0316,fire_image0316_1.png,train
fire_c0039,fire_image0316,fire_image0316_2.png,train
fire_c0039,fire_image0316,fire_image0316_3.png,train
fire_c0039,fire_image0316,fire_image0316_4.png,train
fire_c0198,fire_image0317,fire_image0317_0.png,train
fire_c0198,fire_image0317,fire_image0317_1.png,train
fire_c0198,fire_image0317,fire_image0317_2.png,train
fire_c0198,fire_image0317,fire_image0317_3.png,train
fire_c0198,fire_image0317,fire_image0317_4.png,train
fire_c0071,fire_image0318,fire_image0318_0.png,train
fire_c0071,fire_image0318,fire_image0318_1.png,train
fire_c0071,fire_image0318,fire_image0318_2.png,train
fire_c0071,fire_image0318,fire_image0318_3.png,train
fire_c0071,fire_image0318,fire_image0318_4.png,train
fire_c0046,fire_image0319,fire_image0319_0.png,train
fire_c0046,fire_image0319,fire_image0319_1.png,train
fire_c0046,fire_image0319,fire_image0319_2.png,train
fire_c0046,fire_image0319,fire_image0319_3.png,train
fire_c0046,fire_image0319,fire_image0319_4.png,train
fire_c0295,fire_image0320,fire_image0320_0.png,val
fire_c0295,fire_image0320,fire_image0320_1.png,val
fire_c0295,fire_image0320,fire_image0320_2.png,val
fire_c0295,fire_image0320,fire_image0320_3.png,val
fire_c0295,fire_image0320,fire_image0320_4.png,val
fire_c0336,fire_image0321,fire_image0321_0.png,train
fire_c0336,fire_image0321,fire_image0321_1.png,train
fire_c0336,fire_image0321,fire_image0321_2.png,train
fire_c0336,fire_image0321,fire_image0321_3.png,train
fire_c0336,fire_image0321,fire_image0321_4.png,train
fire_c0326,fire_image0322,fire_image0322_0.png,test
fire_c0326,fire_image0322,fire_image0322_1.png,test
fire_c0326,fire_image0322,fire_image0322_2.png,test
fire_c0326,fire_image0322,fire_image0322_3.png,test
fire_c0326,fire_image0322,fire_image0322_4.png,test
fire_c0155,fire_image0323,fire_image0323_0.png,train
fire_c0155,fire_image0323,fire_image0323_1.png,train
fire_c0155,fire_image0323,fire_image0323_2.png,train
fire_c0155,fire_image0323,fire_image0323_3.png,train
fire_c0155,fire_image0323,fire_image0323_4.png,train
fire_c0256,fire_image0324,fire_image0324_0.png,val
fire_c0256,fire_image0324,fire_image0324_1.png,val
fire_c0256,fire_image0324,fire_image0324_2.png,val
fire_c0256,fire_image0324,fire_image0324_3.png,val
fire_c0256,fire_image0324,fire_image0324_4.png,val
fire_c0481,fire_image0325,fire_image0325_0.png,test
fire_c0481,fire_image0325,fire_image0325_1.png,test
fire_c0481,fire_image0325,fire_image0325_2.png,test
fire_c0481,fire_image0325,fire_image0325_3.png,test
fire_c0481,fire_image0325,fire_image0325_4.png,test
fire_c0410,fire_image0326,fire_image0326_0.png,test
fire_c0410,fire_image0326,fire_image0326_1.png,test
fire_c0410,fire_image0326,fire_image0326_2.png,test
fire_c0410,fire_image0326,fire_image0326_3.png,test
fire_c0410,fire_image0326,fire_image0326_4.png,test
fire_c0157,fire_image0327,fire_image0327_0.png,train
fire_c0157,fire_image0327,fire_image0327_1.png,train
fire_c0157,fire_image0327,fire_image0327_2.png,train
fire_c0157,fire_image0327,fire_image0327_3.png,train
fire_c0157,fire_image0327,fire_image0327_4.png,train
fire_c0369,fire_image0328,fire_image0328_0.png,train
fire_c0369,fire_image0328,fire_image0328_1.png,train
fire_c0369,fire_image0328,fire_image0328_2.png,train
fire_c0369,fire_image0328,fire_image0328_3.png,train
fire_c0369,fire_image0328,fire_image0328_4.png,train
fire_c0324,fire_image0329,fire_image0329_0.png,train
fire_c0324,fire_image0329,fire_image0329_1.png,train
fire_c0324,fire_image0329,fire_image0329_2.png,train
fire_c0324,fire_image0329,fire_image0329_3.png,train
fire_c0324,fire_image0329,fire_image0329_4.png,train
fire_c0126,fire_image0330,fire_image0330_0.png,train
fire_c0126,fire_image0330,fire_image0330_1.png,train
fire_c0126,fire_image0330,fire_image0330_2.png,train
fire_c0126,fire_image0330,fire_image0330_3.png,train
fire_c0126,fire_image0330,fire_image0330_4.png,train
fire_c0248,fire_image0331,fire_image0331_0.png,test
fire_c0248,fire_image0331,fire_image0331_1.png,test
fire_c0248,fire_image0331,fire_image0331_2.png,test
fire_c0248,fire_image0331,fire_image0331_3.png,test
fire_c0248,fire_image0331,fire_image0331_4.png,test
fire_c0073,fire_image0332,fire_image0332_0.png,train
fire_c0073,fire_image0332,fire_image0332_1.png,train
fire_c0073,fire_image0332,fire_image0332_2.png,train
fire_c0073,fire_image0332,fire_image0332_3.png,train
fire_c0073,fire_image0332,fire_image0332_4.png,train
fire_c0013,fire_image0333,fire_image0333_0.png,train
fire_c0013,fire_image0333,fire_image0333_1.png,train
fire_c0013,fire_image0333,fire_image0333_2.png,train
fire_c0013,fire_image0333,fire_image0333_3.png,train
fire_c0013,fire_image0333,fire_image0333_4.png,train
fire_c0443,fire_image0334,fire_image0334_0.png,test
fire_c0443,fire_image0334,fire_image0334_1.png,test
fire_c0443,fire_image0334,fire_image0334_2.png,test
fire_c0443,fire_image0334,fire_image0334_3.png,test
fire_c0443,fire_image0334,fire_image0334_4.png,test
fire_c0066,fire_image0335,fire_image0335_0.png,train
fire_c0066,fire_image0335,fire_image0335_1.png,train
fire_c0066,fire_image0335,fire_image0335_2.png,train
fire_c0066,fire_image0335,fire_image0335_3.png,train
fire_c0066,fire_image0335,fire_image0335_4.png,train
fire_c0308,fire_image0336,fire_image0336_0.png,test
fire_c0308,fire_image0336,fire_image0336_1.png,test
fire_c0308,fire_image0336,fire_image0336_2.png,test
fire_c0308,fire_image0336,fire_image0336_3.png,test
fire_c0308,fire_image0336,fire_image0336_4.png,test
fire_c0084,fire_image0337,fire_image0337_0.png,train
fire_c0084,fire_image0337,fire_image0337_1.png,train
fire_c0084,fire_image0337,fire_image0337_2.png,train
fire_c0084,fire_image0337,fire_image0337_3.png,train
fire_c0084,fire_image0337,fire_image0337_4.png,train
fire_c0095,fire_image0338,fire_image0338_0.png,train
fire_c0095,fire_image0338,fire_image0338_1.png,train
fire_c0095,fire_image0338,fire_image0338_2.png,train
fire_c0095,fire_image0338,fire_image0338_3.png,train
fire_c0095,fire_image0338,fire_image0338_4.png,train
fire_c0339,fire_image0339,fire_image0339_0.png,train
fire_c0339,fire_image0339,fire_image0339_1.png,train
fire_c0339,fire_image0339,fire_image0339_2.png,train
fire_c0339,fire_image0339,fire_image0339_3.png,train
fire_c0339,fire_image0339,fire_image0339_4.png,train
fire_c0042,fire_image0340,fire_image0340_0.png,train
fire_c0042,fire_image0340,fire_image0340_1.png,train
fire_c0042,fire_image0340,fire_image0340_2.png,train
fire_c0042,fire_image0340,fire_image0340_3.png,train
fire_c0042,fire_image0340,fire_image0340_4.png,train
fire_c0274,fire_image0341,fire_image0341_0.png,val
fire_c0274,fire_image0341,fire_image0341_1.png,val
fire_c0274,fire_image0341,fire_image0341_2.png,val
fire_c0274,fire_image0341,fire_image0341_3.png,val
fire_c0274,fire_image0341,fire_image0341_4.png,val
fire_c0359,fire_image0342,fire_image0342_0.png,test
fire_c0359,fire_image0342,fire_image0342_1.png,test
fire_c0359,fire_image0342,fire_image0342_2.png,test
fire_c0359,fire_image0342,fire_image0342_3.png,test
fire_c0359,fire_image0342,fire_image0342_4.png,test
fire_c0133,fire_image0343,fire_image0343_0.png,train
fire_c0133,fire_image0343,fire_image0343_1.png,train
fire_c0133,fire_image0343,fire_image0343_2.png,train
fire_c0133,fire_image0343,fire_image0343_3.png,train
fire_c0133,fire_image0343,fire_image0343_4.png,train
fire_c0178,fire_image0344,fire_image0344_0.png,train
fire_c0178,fire_image0344,fire_image0344_1.png,train
fire_c0178,fire_image0344,fire_image0344_2.png,train
fire_c0178,fire_image0344,fire_image0344_3.png,train
fire_c0178,fire_image0344,fire_image0344_4.png,train
fire_c0511,fire_image0345,fire_image0345_0.png,test
fire_c0511,fire_image0345,fire_image0345_1.png,test
fire_c0511,fire_image0345,fire_image0345_2.png,test
fire_c0511,fire_image0345,fire_image0345_3.png,test
fire_c0511,fire_image0345,fire_image0345_4.png,test
fire_c0124,fire_image0346,fire_image0346_0.png,train
fire_c0124,fire_image0346,fire_image0346_1.png,train
fire_c0124,fire_image0346,fire_image0346_2.png,train
fire_c0124,fire_image0346,fire_image0346_3.png,train
fire_c0124,fire_image0346,fire_image0346_4.png,train
fire_c0201,fire_image0347,fire_image0347_0.png,train
fire_c0201,fire_image0347,fire_image0347_1.png,train
fire_c0201,fire_image0347,fire_image0347_2.png,train
fire_c0201,fire_image0347,fire_image0347_3.png,train
fire_c0201,fire_image0347,fire_image0347_4.png,train
fire_c0290,fire_image0348,fire_image0348_0.png,test
fire_c0290,fire_image0348,fire_image0348_1.png,test
fire_c0290,fire_image0348,fire_image0348_2.png,test
fire_c0290,fire_image0348,fire_image0348_3.png,test
fire_c0290,fire_image0348,fire_image0348_4.png,test
fire_c0011,fire_image0349,fire_image0349_0.png,train
fire_c0011,fire_image0349,fire_image0349_1.png,train
fire_c0011,fire_image0349,fire_image0349_2.png,train
fire_c0011,fire_image0349,fire_image0349_3.png,train
fire_c0011,fire_image0349,fire_image0349_4.png,train
fire_c0315,fire_image0350,fire_image0350_0.png,train
fire_c0315,fire_image0350,fire_image0350_1.png,train
fire_c0315,fire_image0350,fire_image0350_2.png,train
fire_c0315,fire_image0350,fire_image0350_3.png,train
fire_c0315,fire_image0350,fire_image0350_4.png,train
fire_c0484,fire_image0351,fire_image0351_0.png,test
fire_c0484,fire_image0351,fire_image0351_1.png,test
fire_c0484,fire_image0351,fire_image0351_2.png,test
fire_c0484,fire_image0351,fire_image0351_3.png,test
fire_c0484,fire_image0351,fire_image0351_4.png,test
fire_c0269,fire_image0352,fire_image0352_0.png,test
fire_c0269,fire_image0352,fire_image0352_1.png,test
fire_c0269,fire_image0352,fire_image0352_2.png,test
fire_c0269,fire_image0352,fire_image0352_3.png,test
fire_c0269,fire_image0352,fire_image0352_4.png,test
fire_c0187,fire_image0353,fire_image0353_0.png,train
fire_c0187,fire_image0353,fire_image0353_1.png,train
fire_c0187,fire_image0353,fire_image0353_2.png,train
fire_c0187,fire_image0353,fire_image0353_3.png,train
fire_c0187,fire_image0353,fire_image0353_4.png,train
fire_c0029,fire_image0354,fire_image0354_0.png,train
fire_c0029,fire_image0354,fire_image0354_1.png,train
fire_c0029,fire_image0354,fire_image0354_2.png,train
fire_c0029,fire_image0354,fire_image0354_3.png,train
fire_c0029,fire_image0354,fire_image0354_4.png,train
fire_c0064,fire_image0355,fire_image0355_0.png,train
fire_c0064,fire_image0355,fire_image0355_1.png,train
fire_c0064,fire_image0355,fire_image0355_2.png,train
fire_c0064,fire_image0355,fire_image0355_3.png,train
fire_c0064,fire_image0355,fire_image0355_4.png,train
fire_c0123,fire_image0356,fire_image0356_0.png,train
fire_c0123,fire_image0356,fire_image0356_1.png,train
fire_c0123,fire_image0356,fire_image0356_2.png,train
fire_c0123,fire_image0356,fire_image0356_3.png,train
fire_c0123,fire_image0356,fire_image0356_4.png,train
fire_c0185,fire_image0357,fire_image0357_0.png,train
fire_c0185,fire_image0357,fire_image0357_1.png,train
fire_c0185,fire_image0357,fire_image0357_2.png,train
